neighborhood	ID	page	old_streetname	old_number	old_letter	new_number	new_letter	new_streetname	PDF Page	Remarks
Rothes Quartier	362	4	Schauplatzgasse	211	b	13	a	Schauplatzgasse	11	
Rothes Quartier	363	4	Schauplatzgasse	212	a	15		Schauplatzgasse	11	
Rothes Quartier	364	4	Schauplatzgasse	212	b	15	a	Schauplatzgasse	11	
Rothes Quartier	365	4	Schauplatzgasse	213	a	17		Schauplatzgasse	11	
Rothes Quartier	366	4	Schauplatzgasse	213	b	17	a	Schauplatzgasse	11	
Rothes Quartier	367	4	Schauplatzgasse	214	a	19		Schauplatzgasse	11	
Rothes Quartier	368	4	Schauplatzgasse	214	b	19	a	Schauplatzgasse	11	
Rothes Quartier	369	4	Schauplatzgasse	215		21		Schauplatzgasse	11	
Rothes Quartier	370	4	Schauplatzgasse	216	a	23		Schauplatzgasse	11	
Rothes Quartier	371	4	Schauplatzgasse	216	b	23	a	Schauplatzgasse	11	
Rothes Quartier	372	4	Schauplatzgasse	217	a	25		Schauplatzgasse	11	
Rothes Quartier	373	4	Schauplatzgasse	217	b	25	a	Schauplatzgasse	11	
Rothes Quartier	374	4	Schauplatzgasse	217	c	25	b	Schauplatzgasse	11	
Rothes Quartier	375	4	Schauplatzgasse	218		27		Schauplatzgasse	11	
Rothes Quartier	376	4	Schauplatzgasse	219	a	29	a	Schauplatzgasse	11	
Rothes Quartier	377	4	Schauplatzgasse	219	b	29		Schauplatzgasse	11	
Rothes Quartier	378	4	Schauplatzgasse	220		31		Schauplatzgasse	11	
Rothes Quartier	379	4	Schauplatzgasse	221		33		Schauplatzgasse	11	
Rothes Quartier	380	4	Schauplatzgasse	221		1		Gurtengasse	11	
Rothes Quartier	381	4	Gurtengasse	222	a	3		Gurtengasse	11	
Rothes Quartier	382	4	Gurtengasse	222	b	4	a	Gurtengasse	11	
Rothes Quartier	383	4	Gurtengasse	222	b	3	a	Gurtengasse	11	Doubt in record
Rothes Quartier	384	4	Bundesgasse	223		14		Bundesgasse	11	
Rothes Quartier	385	4	Bundesgasse	224	a	12		Bundesgasse	11	
Rothes Quartier	386	4	Bundesgasse	224	b	12	a	Bundesgasse	11	
Rothes Quartier	387	4	Bundesgasse	225		10		Bundesgasse	11	
Rothes Quartier	388	4	Bundesgasse	226		8		Bundesgasse	11	
Rothes Quartier	389	4	Bundesgasse	227		6		Bundesgasse	11	
Rothes Quartier	390	4	Bundesgasse	228		4		Bundesgasse	11	
Rothes Quartier	391	4	Bundesgasse	229		1		Bundesgasse	11	
Rothes Quartier	392	4	Bundesgasse	229		1	a	Bundesgasse	11	
Rothes Quartier	393	4	Bundesgasse	229		1	b	Bundesgasse	11	
Rothes Quartier	394	4	Bundesgasse	230		3		Bundesgasse	11	
Rothes Quartier	395	4	Gurtengasse	231		6		Gurtengasse	11	
Rothes Quartier	396	4	Gurtengasse	232		4		Gurtengasse	11	
Rothes Quartier	397	4	Schauplatzgasse	233		35		Schauplatzgasse	11	
Rothes Quartier	398	4	Schauplatzgasse	233		2		Gurtengasse	11	
Rothes Quartier	399	4	Schauplatzgasse	234		37		Schauplatzgasse	11	
Rothes Quartier	400	4	Schauplatzgasse	235		39		Schauplatzgasse	11	
Rothes Quartier	401	4	Schauplatzgasse	235		1		Christoffelgasse	11	
Rothes Quartier	402	4	Christoffelgasse	235	b	3		Christoffelgasse	11	
Rothes Quartier	403	4	Christoffelgasse	235	c	5		Christoffelgasse	11	
Rothes Quartier	404	4	Christoffelgasse	235	d	7		Christoffelgasse	11	
Rothes Quartier	405	4	Bundesgasse	236	a	20		Bundesgasse	11	
Rothes Quartier	406	4	Bundesgasse	236	a	9		Christoffelgasse	11	
Rothes Quartier	407	4	Bundesgasse	236	b	18		Bundesgasse	11	
Rothes Quartier	408	4	Bundesgasse	236	c	16		Bundesgasse	11	
Rothes Quartier	409	4	Bärenplatz	240		8		Bärenplatz	11	
Rothes Quartier	410	4	Bärenplatz	240		1		Schauplatzgasse	11	
Rothes Quartier	411	4	Bärenplatz	240		2		Bundesgasse	11	
Rothes Quartier	412	4	Bärenplatz	241		6		Bärenplatz	11	
Rothes Quartier	413	4	Bärenplatz	241		2		Schauplatzgasse	11	
Rothes Quartier	414	4	Bärenplatz	242		4		Bärenplatz	11	
Rothes Quartier	415	4	Waisenhausplatz	243		2		Waisenhausplatz	11	
Rothes Quartier	416	4	Waisenhausplatz	243		2		Spitalgasse	11	
Rothes Quartier	417	4	Waisenhausplatz	244		4		Waisenhausplatz	11	
Rothes Quartier	418	4	Waisenhausplatz	245		6		Waisenhausplatz	11	
Rothes Quartier	419	4	Waisenhausplatz	246		12		Waisenhausplatz	11	
Rothes Quartier	420	4	Waisenhausplatz	247		14		Waisenhausplatz	11	
Rothes Quartier	421	4	Waisenhausplatz	248		16		Waisenhausplatz	11	
Rothes Quartier	422	4	Waisenhausplatz	249	a	18		Waisenhausplatz	11	
Rothes Quartier	423	4	Waisenhausplatz	249	b	18		Waisenhausplatz	11	
Rothes Quartier	424	4	Waisenhausplatz	250		20		Waisenhausplatz	11	
Rothes Quartier	425	4	Waisenhausplatz	251		22		Waisenhausplatz	11	
Rothes Quartier	426	4	Waisenhausplatz	252		22		Waisenhausplatz	11	
Rothes Quartier	427	4	Waisenhausplatz	253		24		Waisenhausplatz	11	
Rothes Quartier	428	4	Waisenhausplatz	253		1		Aarbergergasse	11	
Rothes Quartier	429	4	Waisenhausplatz	254		110		Langmauerweg	11	Doubt in record
Rothes Quartier	430	4	Waisenhausplatz	254		110	a-e	Langmauerweg	11	Doubt in record
Rothes Quartier	431	5	Waisenhausplatz	255	a	32		Waisenhausplatz	12	
Rothes Quartier	432	5	Waisenhausplatz	255	b	6		Waisenhausstr.	12	
Rothes Quartier	433	5	Waisenhausstrasse	255	c	22		Waisenhausstr.	12	
Rothes Quartier	434	5	Waisenhausstrasse	255	d	18		Waisenhausstr.	12	
Rothes Quartier	435	5	Waisenhausstrasse	255	e	12		Waisenhausstr.	12	
Rothes Quartier	436	5	Waisenhausstrasse	255	f	20		Waisenhausstr.	12	
Rothes Quartier	437	5	Waisenhausstrasse	256	a	30		Waisenhausplatz	12	
Rothes Quartier	438	5	Waisenhausstrasse	256	b	30	a	Waisenhausplatz	12	
Rothes Quartier	439	5	Waisenhausstrasse	257	a	5		Waisenhausstr.	12	
Rothes Quartier	440	5	Waisenhausstrasse	257	a	21		Anatomiegasse	12	
Rothes Quartier	441	5	Waisenhausstrasse	258	b	16		Waisenhausstr.	12	
Rothes Quartier	442	5	Waisenhausstrasse	258	a	6		Anatomiegasse	12	
Rothes Quartier	443	5	Waisenhausstrasse	259		4		Anatomiegasse	12	
Rothes Quartier	444	5	Waisenhausstrasse	260	a	68		Aarbergergasse	12	
Rothes Quartier	445	5	Waisenhausstrasse	260	b	25		Aeusseres Bollwerk	12	
Rothes Quartier	446	5	Waisenhausstrasse	261		27		Aeusseres Bollwerk	12	
Rothes Quartier	447	5	Bollwerk	262		61		Aarbergergasse	12	
Rothes Quartier	448	5	Bollwerk	263	a	63		Aarbergergasse	12	
Rothes Quartier	449	5	Bollwerk	263	b	65		Aarbergergasse	12	
Rothes Quartier	450	5	Bollwerk	263	b	23		Aeusseres Bollwerk	12	
Rothes Quartier	451	5	Bollwerk	263	c	21		Aeusseres Bollwerk	12	
Rothes Quartier	452	5	Bollwerk	264		19		Aeusseres Bollwerk	12	
Rothes Quartier	453	5	Bollwerk	265		17		Aeusseres Bollwerk	12	
Rothes Quartier	454	5	Bollwerk	266		15		Aeusseres Bollwerk	12	
Rothes Quartier	455	5	Bollwerk	267		46		Neuengasse	12	
Rothes Quartier	456	5	Bollwerk	268		44		Neuengasse	12	
Rothes Quartier	457	5	Bollwerk	268		4		Inneres Bollwerk	12	
Rothes Quartier	458	5	Bollwerk	269	a	12		Aeusseres Bollwerk	12	
Rothes Quartier	459	5	Bollwerk	269	b	16		Aeusseres Bollwerk	12	
Rothes Quartier	460	5	Bollwerk	270		10		Aeusseres Bollwerk	12	
Rothes Quartier	461	5	Bollwerk	271	a	8		Aeusseres Bollwerk	12	
Rothes Quartier	462	5	Bollwerk	271	a	8	a	Aeusseres Bollwerk	12	
Rothes Quartier	463	5	Bollwerk	271	b	8	c	Aeusseres Bollwerk	12	
Rothes Quartier	464	5	Bollwerk	271	b	8	d	Aeusseres Bollwerk	12	
Rothes Quartier	465	5	Bollwerk	271	c	4		Aeusseres Bollwerk	12	
Rothes Quartier	466	5	Bollwerk	271	c	2		Christoffelplatz	12	
Rothes Quartier	467	5	Bollwerk	271	d	6	a	Aeusseres Bollwerk	12	
Rothes Quartier	468	5	Bollwerk	271	e	6		Aeusseres Bollwerk	12	
Rothes Quartier	469	5	Bollwerk	271	h	14		Aeusseres Bollwerk	12	
Rothes Quartier	470	5	Bollwerk	271	g	5		Eilgutgasse	12	
Rothes Quartier	471	5	Bollwerk	274	a	11		Waisenhausstr.	12	
Rothes Quartier	472	5	Bollwerk	274	b	9		Waisenhausstr.	12	
Rothes Quartier	473	5	Bollwerk	276	a	4		Christoffelplatz	12	
Rothes Quartier	474	5	Bollwerk	276	b	4	a	Christoffelplatz	12	
Rothes Quartier	475	5	Bollwerk	276	c	3		Eilgutgasse	12	
Rothes Quartier	476	5	Bollwerk	277	a	4	b	Christoffelplatz	12	
Rothes Quartier	477	5	Bollwerk	277	b	4	c	Christoffelplatz	12	
Rothes Quartier	478	5	Bollwerk	277	c	4	d	Christoffelplatz	12	
Rothes Quartier	479	5	Bollwerk	278		6		Christoffelplatz	12	
Rothes Quartier	480	5	Bollwerk	279		8		Christoffelplatz	12	
Rothes Quartier	481	5	Bollwerk	281		44		Spitalgasse	12	
Gelbes Quartier	482	6	Zeughausgasse	16	b	29		Zeughausgasse	13	
Gelbes Quartier	483	6	Zeughausgasse	16	c	31		Zeughausgasse	13	
Gelbes Quartier	484	6	Zeughausgasse	16	d	33		Zeughausgasse	13	
Gelbes Quartier	485	6	Zeughausgasse	17		35		Zeughausgasse	13	
Gelbes Quartier	486	6	Zeughausgasse	18	a	37		Zeughausgasse	13	
Gelbes Quartier	487	6	Zeughausgasse	18	b	39		Zeughausgasse	13	
Gelbes Quartier	488	6	Zeughausgasse	19	a	41		Zeughausgasse	13	
Gelbes Quartier	489	6	Käflchgässchen	19	b	43		Zeughausgasse	13	
Gelbes Quartier	490	6	Käflchgässchen	19	b	21		Waisenhausplatz	13	
Gelbes Quartier	491	6	Käflchgässchen	19	c	7		Waaghausgasse	13	
Gelbes Quartier	492	6	Käflchgässchen	20	a	20		Waaghausgasse	13	
Gelbes Quartier	493	6	Käflchgässchen	20	a	19		Waisenhausplatz	13	
Gelbes Quartier	494	6	Käflchgässchen	20	b	18		Waaghausgasse	13	
Gelbes Quartier	495	6	Käflchgässchen	20	b	17		Waisenhausplatz	13	
Gelbes Quartier	496	6	Käflchgässchen	21		16		Waaghausgasse	13	
Gelbes Quartier	497	6	Käflchgässchen	21		15		Waisenhausplatz	13	
Gelbes Quartier	498	6	Käflchgässchen	22		14		Waaghausgasse	13	
Gelbes Quartier	499	6	Käflchgässchen	22		13		Waisenhausplatz	13	
Gelbes Quartier	500	6	Käflchgässchen	23		12		Waaghausgasse	13	
Gelbes Quartier	501	6	Käflchgässchen	23		11		Waisenhausplatz	13	
Gelbes Quartier	502	6	Käflchgässchen	24		10		Waaghausgasse	13	
Gelbes Quartier	503	6	Käflchgässchen	24		9		Waisenhausplatz	13	
Gelbes Quartier	504	6	Käflchgässchen	25		8		Waaghausgasse	13	
Gelbes Quartier	505	6	Käflchgässchen	25		7		Waisenhausplatz	13	
Gelbes Quartier	506	6	Käflchgässchen	26		6		Waaghausgasse	13	
Gelbes Quartier	507	6	Käflchgässchen	26		5		Waisenhausplatz	13	
Gelbes Quartier	508	6	Käflchgässchen	27		4		Waaghausgasse	13	
Gelbes Quartier	509	6	Käflchgässchen	27		3		Waisenhausplatz	13	
Gelbes Quartier	510	6	Käflchgässchen	28		2		Waaghausgasse	13	
Gelbes Quartier	511	6	Käflchgässchen	28		1		Waisenhausplatz	13	
Gelbes Quartier	512	6	Käflchgässchen	29		67		Marktgasse	13	
Gelbes Quartier	513	6	Marktgasse	30		60		Marktgasse	13	
Gelbes Quartier	514	6	Marktgasse	30		1		Waaghausgasse	13	
Gelbes Quartier	515	6	Marktgasse	31	a-d	58		Marktgasse	13	Doubt in record
Gelbes Quartier	516	6	Marktgasse	31	a-d	3		Waaghausgasse	13	Doubt in record
Gelbes Quartier	517	6	Marktgasse	32	a	56		Marktgasse	13	
Gelbes Quartier	518	6	Marktgasse	32	b	56	a	Marktgasse	13	
Gelbes Quartier	519	6	Marktgasse	33	a	54		Marktgasse	13	
Gelbes Quartier	520	6	Marktgasse	33	b	54		Marktgasse	13	
Gelbes Quartier	521	6	Marktgasse	34	a	52		Marktgasse	13	
Gelbes Quartier	522	6	Marktgasse	34	b	52	a	Marktgasse	13	
Gelbes Quartier	523	6	Marktgasse	35	a	50		Marktgasse	13	
Gelbes Quartier	524	6	Marktgasse	35	b	50	a	Marktgasse	13	
Gelbes Quartier	525	6	Marktgasse	36		48		Marktgasse	13	
Gelbes Quartier	526	6	Marktgasse	37	a	48		Marktgasse	13	
Gelbes Quartier	527	6	Marktgasse	38	a	46		Marktgasse	13	
Gelbes Quartier	528	6	Marktgasse	38	b	46	a	Marktgasse	13	
Gelbes Quartier	529	6	Marktgasse	39	a	44		Marktgasse	13	
Gelbes Quartier	530	6	Marktgasse	39	b	44	a	Marktgasse	13	
Gelbes Quartier	531	6	Marktgasse	40		42		Marktgasse	13	
Gelbes Quartier	532	6	Marktgasse	40		42	a	Marktgasse	13	
Gelbes Quartier	533	6	Marktgasse	41	a	40		Marktgasse	13	
Gelbes Quartier	534	6	Marktgasse	41	b	40	a	Marktgasse	13	
Gelbes Quartier	535	6	Marktgasse	42		38		Marktgasse	13	
Gelbes Quartier	536	6	Marktgasse	43		36		Marktgasse	13	
Gelbes Quartier	537	6	Marktgasse	44		34		Marktgasse	13	
Gelbes Quartier	538	6	Marktgasse	45		32		Marktgasse	13	
Gelbes Quartier	539	6	Marktgasse	46		30		Marktgasse	13	
Gelbes Quartier	540	6	Marktgasse	47		28		Marktgasse	13	
Gelbes Quartier	541	6	Marktgasse	48		26		Marktgasse	13	
Gelbes Quartier	542	6	Marktgasse	49	a	24		Marktgasse	13	
Gelbes Quartier	543	6	Marktgasse	49	b	4		Schutzengchen.	13	Doubt in Cell
Gelbes Quartier	544	6	Marktgasse	49	c	5		Schutzengchen.	13	Doubt in Cell
Gelbes Quartier	545	6	Marktgasse	50	a	22		Marktgasse	13	
Gelbes Quartier	546	6	Marktgasse	50	b	3		Schutzengchen.	13	Doubt in Cell
Gelbes Quartier	547	6	Marktgasse	51	a	20		Marktgasse	13	
Gelbes Quartier	548	6	Marktgasse	51	b	20	a	Marktgasse	13	
Gelbes Quartier	549	6	Marktgasse	52	a	18		Marktgasse	13	
Gelbes Quartier	550	6	Marktgasse	52	b	18	a	Marktgasse	13	
Gelbes Quartier	551	6	Marktgasse	53		16		Marktgasse	13	
Gelbes Quartier	552	6	Marktgasse	54		14		Marktgasse	13	
Gelbes Quartier	553	6	Marktgasse	55	a	12		Marktgasse	13	
Gelbes Quartier	554	6	Marktgasse	56		10		Marktgasse	13	
Gelbes Quartier	555	6	Marktgasse	57		8		Marktgasse	13	
Gelbes Quartier	556	6	Marktgasse	58		6		Marktgasse	13	
Gelbes Quartier	557	6	Marktgasse	59		6		Marktgasse	13	
Gelbes Quartier	558	6	Marktgasse	60		4		Marktgasse	13	
Gelbes Quartier	559	6	Marktgasse	61		2		Marktgasse	13	
Gelbes Quartier	560	6	Marktgasse	62		1		Marktgasse	13	
Gelbes Quartier	561	6	Marktgasse	62		2		Theaterplatz	13	
Gelbes Quartier	562	6	Marktgasse	63		3		Marktgasse	13	
Gelbes Quartier	563	6	Marktgasse	64		5		Marktgasse	13	
Gelbes Quartier	564	6	Marktgasse	65		7		Marktgasse	13	
Gelbes Quartier	565	6	Marktgasse	66		9		Marktgasse	13	
Gelbes Quartier	566	6	Marktgasse	67		11		Marktgasse	13	
Gelbes Quartier	567	6	Marktgasse	68		13		Marktgasse	13	
Gelbes Quartier	568	6	Marktgasse	69		15		Marktgasse	13	
Gelbes Quartier	569	6	Marktgasse	70	a	17		Marktgasse	13	
Gelbes Quartier	570	6	Marktgasse	70	b	12		Amthausgasse	13	
Gelbes Quartier	571	6	Marktgasse	71		19		Marktgasse	13	
Gelbes Quartier	572	6	Marktgasse	72		21		Marktgasse	13	
Gelbes Quartier	573	6	Marktgasse	73		23		Marktgasse	13	
Gelbes Quartier	574	6	Marktgasse	74		25		Marktgasse	13	Doubt in record
Gelbes Quartier	575	6	Marktgasse	74		3		Amthausgchn.	13	Doubt in record
Gelbes Quartier	576	6	Marktgasse	75		27		Marktgasse	13	
Gelbes Quartier	577	6	Marktgasse	75		1		Amthausgchn.	13	
Gelbes Quartier	578	6	Marktgasse	76		29		Marktgasse	13	
Gelbes Quartier	579	6	Marktgasse	76		2		Amthausgchn.	13	
Gelbes Quartier	580	6	Marktgasse	77		31		Marktgasse	13	
Gelbes Quartier	581	6	Marktgasse	78		33		Marktgasse	13	
Gelbes Quartier	582	6	Marktgasse	79		35		Marktgasse	13	
Gelbes Quartier	583	6	Marktgasse	80		37		Marktgasse	13	
Gelbes Quartier	584	6	Marktgasse	81		39		Marktgasse	13	
Gelbes Quartier	585	6	Marktgasse	82		41		Marktgasse	13	
Gelbes Quartier	586	6	Marktgasse	83	a	43		Marktgasse	13	
Gelbes Quartier	587	6	Marktgasse	83	b	43	a	Marktgasse	13	
Gelbes Quartier	588	6	Marktgasse	81		45		Marktgasse	13	
Gelbes Quartier	589	6	Marktgasse	85	a	47		Marktgasse	13	
Gelbes Quartier	590	6	Marktgasse	85	b	47		Marktgasse	13	
Gelbes Quartier	591	6	Marktgasse	86		49		Marktgasse	13	
Gelbes Quartier	592	6	Marktgasse	87		51		Marktgasse	13	
Gelbes Quartier	593	6	Marktgasse	88		53		Marktgasse	13	
Gelbes Quartier	594	6	Marktgasse	89		55		Marktgasse	13	
Gelbes Quartier	595	6	Marktgasse	90	a	57		Marktgasse	13	
Gelbes Quartier	596	6	Marktgasse	90	b	57		Marktgasse	13	
Gelbes Quartier	597	7	Marktgasse	91		59		Marktgasse	13	
Gelbes Quartier	598	7	Marktgasse	92		61		Marktgasse	14	
Gelbes Quartier	599	7	Marktgasse	93		63		Marktgasse	14	
Gelbes Quartier	600	7	Marktgasse	94	a	65		Marktgasse	14	
Gelbes Quartier	601	7	Marktgasse	94	a	1		Käfichgässchen	14	
Gelbes Quartier	602	7	Käfichgässchen	94	b	3		Käfichgässchen	14	
Gelbes Quartier	603	7	Käfichgässchen	95		4		Käfichgässchen	14	
Gelbes Quartier	604	7	Käfichgässchen	95		3		Bärenplatz	14	
Gelbes Quartier	605	7	Käfichgässli	96		6		Käfichgässchen	14	
Gelbes Quartier	606	7	Käfichgässli	97		5		Bärenplatz	14	
Gelbes Quartier	607	7	Käfichgässli	98		8		Käfichgässchen	14	
Gelbes Quartier	608	7	Käfichgässli	98		7		Bärenplatz	14	
Gelbes Quartier	609	7	Käfichgässli	99		10		Käfichgässchen	14	
Gelbes Quartier	610	7	Käfichgässli	99		9		Bärenplatz	14	
Gelbes Quartier	611	7	Käfichgässli	100		12		Käfichgässchen	14	
Gelbes Quartier	612	7	Käfichgässli	100		11		Bärenplatz	14	
Gelbes Quartier	613	7	Käfichgässli	101		14		Käfichgässchen	14	
Gelbes Quartier	614	7	Käfichgässli	101		13		Bärenplatz	14	
Gelbes Quartier	615	7	Käfichgässli	102		16		Käfichgässchen	14	
Gelbes Quartier	616	7	Käfichgässli	102		15		Bärenplatz	14	
Gelbes Quartier	617	7	Käfichgässli	103		18		Käfichgässchen	14	
Gelbes Quartier	618	7	Käfichgässli	103		17		Bärenplatz	14	
Gelbes Quartier	619	7	Käfichgässli	104		20		Käfichgässchen	14	
Gelbes Quartier	620	7	Käfichgässli	104		19		Bärenplatz	14	
Gelbes Quartier	621	7	Käfichgässli	105		22		Käfichgässchen	14	
Gelbes Quartier	622	7	Käfichgässli	105		21		Bärenplatz	14	
Gelbes Quartier	623	7	Käfichgässli	106		24		Käfichgässchen	14	
Gelbes Quartier	624	7	Käfichgässli	106		23		Bärenplatz	14	
Gelbes Quartier	625	7	Käfichgässli	107		26		Käfichgässchen	14	
Gelbes Quartier	626	7	Käfichgässli	107		25		Bärenplatz	14	
Gelbes Quartier	627	7	Käfichgässli	103		28		Käfichgässchen	14	
Gelbes Quartier	628	7	Käfichgässli	103		27		Bärenplatz	14	
Gelbes Quartier	629	7	Käfichgässli	109		30		Käfichgässchen	14	
Gelbes Quartier	630	7	Käfichgässli	109		29		Bärenplatz	14	
Gelbes Quartier	631	7	Käfichgässli	110		32		Käfichgässchen	14	
Gelbes Quartier	632	7	Käfichgässli	110		31		Bärenplatz	14	
Gelbes Quartier	633	7	Käfichgässli	111		5		Käfichgässchen	14	
Gelbes Quartier	634	7	Amthausgasse	112	a	30		Amthausgasse	14	
Gelbes Quartier	635	7	Amthausgasse	112	b	30	a	Amthausgasse	14	
Gelbes Quartier	636	7	Amthausgasse	112	c	30	b	Amthausgasse	14	
Gelbes Quartier	637	7	Amthausgasse	112	d	28		Amthausgasse	14	
Gelbes Quartier	638	7	Amthausgasse	113	a	26		Amthausgasse	14	
Gelbes Quartier	639	7	Amthausgasse	113	b	24		Amthausgasse	14	
Gelbes Quartier	640	7	Amthausgasse	113	c	22		Amthausgasse	14	
Gelbes Quartier	641	7	Amthausgasse	114		20		Amthausgasse	14	
Gelbes Quartier	642	7	Amthausgasse	115		5		Amthausgchn.	14	
Gelbes Quartier	643	7	Amthausgasse	116		16		Amthausgasse	14	
Gelbes Quartier	644	7	Amthausgasse	117		16		Amthausgasse	14	
Gelbes Quartier	645	7	Amthausgasse	118		14		Amthausgasse	14	
Gelbes Quartier	646	7	Amthausgasse	119		10		Amthausgasse	14	
Gelbes Quartier	647	7	Amthausgasse	120		8		Amthausgasse	14	
Gelbes Quartier	648	7	Amthausgasse	121		6		Amthausgasse	14	
Gelbes Quartier	649	7	Amthausgasse	122		4		Amthausgasse	14	
Gelbes Quartier	650	7	Amthausgasse	123	a	8		Theaterplatz	14	
Gelbes Quartier	651	7	Amthausgasse	123	b	2		Amthausgasse	14	
Gelbes Quartier	652	7	Amthausgasse	123	b	10		Theaterplatz	14	
Gelbes Quartier	653	7	Amthausgasse	124	a	1		Amthausgasse	14	
Gelbes Quartier	654	7	Amthausgasse	124	b	3		Amthausgasse	14	
Gelbes Quartier	655	7	Amthausgasse	125		5		Amthausgasse	14	
Gelbes Quartier	656	7	Amthausgasse	125		8	a	Inselgasse	14	
Gelbes Quartier	657	7	Amthausgasse	125		8	b	Inselgasse	14	
Gelbes Quartier	658	7	Amthausgasse	126		7		Amthausgasse	14	
Gelbes Quartier	659	7	Amthausgasse	126		1		Inselgässchen	14	
Gelbes Quartier	660	7	Amthausgasse	126	d	9		Amthausgasse	14	
Gelbes Quartier	661	7	Amthausgasse	126	d	2		Inselgässchen	14	
Gelbes Quartier	662	7	Amthausgasse	126	e	11		Amthausgasse	14	
Gelbes Quartier	663	7	Amthausgasse	126	e	11	a	Amthausgasse	14	
Gelbes Quartier	664	7	Amthausgasse	126	b	3		Inselgässchen	14	
Gelbes Quartier	665	7	Amthausgasse	126	c	10		Inselgasse	14	
Gelbes Quartier	666	7	Amthausgasse	127	a	13		Amthausgasse	14	
Gelbes Quartier	667	7	Amthausgasse	127	b	15		Amthausgasse	14	
Gelbes Quartier	668	7	Amthausgasse	128	a	17		Amthausgasse	14	
Gelbes Quartier	669	7	Amthausgasse	128	b	17	a	Amthausgasse	14	
Gelbes Quartier	670	7	Amthausgasse	128	c	17	b	Amthausgasse	14	
Gelbes Quartier	671	7	Amthausgasse	128	d	17	c	Amthausgasse	14	
Gelbes Quartier	672	7	Amthausgasse	129		19		Amthausgasse	14	
Gelbes Quartier	673	7	Amthausgasse	129		21		Amthausgasse	14	
Gelbes Quartier	674	7	Amthausgasse	130	a	23		Amthausgasse	14	
Gelbes Quartier	675	7	Amthausgasse	130	b	25		Amthausgasse	14	
Gelbes Quartier	676	7	Amthausgasse	130	b	34		Käfichgässchen	14	
Gelbes Quartier	677	7	Amthausgasse	130	b	33		Bärenplatz	14	
Gelbes Quartier	678	7	Bärenplatz	131	a	36		Käfichgässchen	14	
Gelbes Quartier	679	7	Bärenplatz	131	a	35		Bärenplatz	14	
Gelbes Quartier	680	7	Bärenplatz	131	b	37		Bärenplatz	14	
Gelbes Quartier	681	7	Bärenplatz	131	b	15		Inselgasse	14	
Gelbes Quartier	682	7	Inselgasse	131	c	26		Inselgasse	14	
Gelbes Quartier	683	7	Inselgasse	131	c	9		Käfichgässchen	14	
Gelbes Quartier	684	7	Inselgasse	131	d	24		Inselgasse	14	
Gelbes Quartier	685	7	Inselgasse	132	b	14		Inselgasse	14	
Gelbes Quartier	686	7	Inselgasse	132	b	4		Inselgässchen	14	
Gelbes Quartier	687	7	Inselgasse	132	b	4	a	Inselgässchen	14	
Gelbes Quartier	688	7	Inselgasse	132		16		Inselgasse	14	
Gelbes Quartier	689	7	Inselgasse	133	a	6		Inselgasse	14	
Gelbes Quartier	690	7	Inselgasse	133	b	4		Inselgasse	14	
Gelbes Quartier	691	7	Inselgasse	134		6		Münzgraben	14	
Gelbes Quartier	692	7	Inselgasse	135	a	9		Inselgasse	14	
Gelbes Quartier	693	7	Inselgasse	135	b	7		Inselgasse	14	
Gelbes Quartier	694	7	Inselgasse	135	c	5		Inselgasse	14	
Gelbes Quartier	695	7	Inselgasse	135	d	5	a	Inselgasse	14	
Gelbes Quartier	696	7	Inselgasse	136	a	3		Inselgasse	14	
Gelbes Quartier	697	7	Inselgasse	136	b	3		Inselgasse	14	
Gelbes Quartier	698	7	Inselgasse	136	c	3	a	Inselgasse	14	
Gelbes Quartier	699	7	Inselgasse	136	d	3	b	Inselgasse	14	
Gelbes Quartier	700	7	Inselgasse	137	a	8		Münzgraben	14	
Gelbes Quartier	701	7	Inselgasse	137	b	19		Frickweg	14	
Gelbes Quartier	702	7	Inselgasse	137	c	76		Aarstrasse	14	
Gelbes Quartier	703	7	Gerberngraben	138		13		Münzgraben	14	
Gelbes Quartier	704	7	Gerberngraben	139		11		Münzgraben	14	
Gelbes Quartier	705	7	Gerberngraben	139		28		Frickweg	14	
Gelbes Quartier	706	8	Gerberngraben	140		9		Münzgraben	15	
Gelbes Quartier	707	8	Gerberngraben	140		30		Frickweg	15	
Gelbes Quartier	708	8	Gerberngraben	141		7		Münzgraben	15	
Gelbes Quartier	709	8	Gerberngraben	141		32		Frickweg	15	
Gelbes Quartier	710	8	Gerberngraben	142	a	5		Münzgraben	15	
Gelbes Quartier	711	8	Gerberngraben	142	b	34		Frickweg	15	
Gelbes Quartier	712	8	Gerberngraben	143		3		Münzgraben	15	
Gelbes Quartier	713	8	Gerberngraben	143	b	13		Theaterplatz	15	
Gelbes Quartier	714	8	Gerbernlaube	144		6		Theaterplatz	15	
Gelbes Quartier	715	8	Gerbernlaube	145		4		Theaterplatz	15	
Gelbes Quartier	716	8	Kornhausplatz	146		4		Kornhausplatz	15	
