Strasse,Hausnummer,PLZ,Ort,EGID,Breitengrad,Längengrad,Bau,Abbruch
Altenbergrain,21p,3013,Bern,504009659,46.9520490,7.4453946,,
Altenbergrain,23,3013,Bern,504009658,46.9539957,7.4452531,,
Altenbergstrasse,1,3013,Bern,504013555,46.9500296,7.4583724,1900,
Altenbergstrasse,3,3013,Bern,2241831,46.9501789,7.4582105,,
Altenbergstrasse,4,3013,Bern,1239059,46.9499526,7.4589783,,
Altenbergstrasse,4a,3013,Bern,1239060,46.9501594,7.4588874,,
Altenbergstrasse,4b,3013,Bern,504013541,46.9501870,7.4590859,1980,
Altenbergstrasse,6,3013,Bern,1239061,46.9499280,7.4589264,,
Altenbergstrasse,8,3013,Bern,2241832,46.9501120,7.4585473,1898,
Altenbergstrasse,8a,3013,Bern,1239062,46.9503669,7.4588591,,
Altenbergstrasse,9,3013,Bern,1239063,46.9504259,7.4576623,1926,
Altenbergstrasse,10,3013,Bern,1239064,46.9502293,7.4584054,,
Altenbergstrasse,12,3013,Bern,1239065,46.9505470,7.4586810,,
Altenbergstrasse,13,3013,Bern,1239066,46.9505323,7.4571641,,
Altenbergstrasse,13a,3013,Bern,504013551,46.9505110,7.4573006,1900,
Altenbergstrasse,14,3013,Bern,1239067,46.9505827,7.4584624,,
Altenbergstrasse,16,3013,Bern,1239068,46.9503315,7.4583906,,
Altenbergstrasse,16a,3013,Bern,1239069,46.9503306,7.4583231,,
Altenbergstrasse,18,3013,Bern,1239070,46.9508175,7.4582637,,
Altenbergstrasse,18a,3013,Bern,2241835,46.9503675,7.4582129,,
Altenbergstrasse,18b,3013,Bern,504013550,46.9507625,7.4581993,,
Altenbergstrasse,19,3013,Bern,1239125,46.9504790,7.4545163,,
Altenbergstrasse,20,3013,Bern,1239071,46.9509773,7.4580971,,
Altenbergstrasse,20a,3013,Bern,504013549,46.9508656,7.4581037,,
Altenbergstrasse,21,3013,Bern,1239126,46.9504809,7.4543811,,
Altenbergstrasse,22,3013,Bern,1239072,46.9510159,7.4578856,,
Altenbergstrasse,22a,3013,Bern,504013548,46.9509319,7.4578628,1969,
Altenbergstrasse,24,3013,Bern,1239073,46.9504591,7.4581360,,
Altenbergstrasse,26,3013,Bern,1239073,46.9506301,7.4581587,,
Altenbergstrasse,28,3013,Bern,1239073,46.9505214,7.4580318,,
Altenbergstrasse,29,3013,Bern,1239127,46.9505142,7.4530518,,
Altenbergstrasse,29p,3013,Bern,504013547,46.9504740,7.4535690,1900,
Altenbergstrasse,30,3013,Bern,1239076,46.9506848,7.4576157,,
Altenbergstrasse,30a,3013,Bern,1239077,46.9506237,7.4577025,,
Altenbergstrasse,31,3013,Bern,1239138,46.9505303,7.4525995,,
Altenbergstrasse,32,3013,Bern,1239078,46.9507559,7.4576506,,
Altenbergstrasse,32a,3013,Bern,9081656,46.9509183,7.4576796,1987,
Altenbergstrasse,33,3013,Bern,1239139,46.9502598,7.4525744,,
Altenbergstrasse,33a,3013,Bern,504013546,46.9503077,7.4527423,1992,
Altenbergstrasse,34,3013,Bern,1239079,46.9511307,7.4575347,,
Altenbergstrasse,34a,3013,Bern,504013545,46.9510242,7.4576532,,
Altenbergstrasse,35,3013,Bern,1239140,46.9504954,7.4522842,,
Altenbergstrasse,35a,3013,Bern,504013544,46.9503792,7.4522505,1980,
Altenbergstrasse,36,3013,Bern,1239080,46.9510843,7.4573362,,
Altenbergstrasse,36a,3013,Bern,1239081,46.9510845,7.4572808,,
Altenbergstrasse,37,3013,Bern,2241840,46.9502927,7.4522824,,
Altenbergstrasse,37a,3013,Bern,504013543,46.9503781,7.4522113,1978,
Altenbergstrasse,38,3013,Bern,1239082,46.9507648,7.4573282,,
Altenbergstrasse,38a,3013,Bern,504009655,46.9506620,7.4572046,,
Altenbergstrasse,39,3013,Bern,1239141,46.9503521,7.4518001,,
Altenbergstrasse,40,3013,Bern,1239083,46.9506656,7.4571605,,
Altenbergstrasse,40a,3013,Bern,2241842,46.9508818,7.4569622,,
Altenbergstrasse,40b,3013,Bern,504013542,46.9509580,7.4569410,1925,
Altenbergstrasse,40c,3013,Bern,504009654,46.9508872,7.4568607,,
Altenbergstrasse,42,3013,Bern,1239083,46.9506622,7.4569858,,
Altenbergstrasse,44,3013,Bern,1239085,46.9506236,7.4565913,,
Altenbergstrasse,44a,3013,Bern,1239086,46.9508789,7.4567106,,
Altenbergstrasse,46,3013,Bern,1239087,46.9506098,7.4565297,,
Altenbergstrasse,48,3013,Bern,1239088,46.9505931,7.4564266,,
Altenbergstrasse,50,3013,Bern,1239089,46.9506369,7.4562436,,
Altenbergstrasse,50a,3013,Bern,1239090,46.9506274,7.4560942,,
Altenbergstrasse,50b,3013,Bern,1239091,46.9506149,7.4558914,,
Altenbergstrasse,50c,3013,Bern,504009653,46.9506593,7.4558105,,
Altenbergstrasse,51,3013,Bern,1239149,46.9503522,7.4496796,,
Altenbergstrasse,54,3013,Bern,1239092,46.9506095,7.4555071,,
Altenbergstrasse,54a,3013,Bern,190225871,46.9507980,7.4556347,2008,
Altenbergstrasse,55,3013,Bern,1239150,46.9504630,7.4493158,,
Altenbergstrasse,56,3013,Bern,1239093,46.9506530,7.4554081,,
Altenbergstrasse,56a,3013,Bern,504013540,46.9506810,7.4553856,1900,
Altenbergstrasse,57,3013,Bern,1239151,46.9505475,7.4491530,,
Altenbergstrasse,57a,3013,Bern,504013539,46.9503351,7.4490083,1900,
Altenbergstrasse,58,3013,Bern,1239094,46.9505516,7.4551561,,
Altenbergstrasse,59,3013,Bern,1239152,46.9505553,7.4489456,,
Altenbergstrasse,60,3013,Bern,2241844,46.9507337,7.4547633,,
Altenbergstrasse,60b,3013,Bern,191803237,46.9506223,7.4549245,2002,
Altenbergstrasse,63,3013,Bern,504013538,46.9506821,7.4482611,1965,
Altenbergstrasse,63a,3013,Bern,504013537,46.9506436,7.4482851,,
Altenbergstrasse,64,3013,Bern,1239128,46.9508493,7.4538176,,
Altenbergstrasse,64a,3013,Bern,504009652,46.9507579,7.4537949,,
Altenbergstrasse,65,3013,Bern,504013536,46.9508757,7.4476147,1900,
Altenbergstrasse,66,3013,Bern,1239129,46.9507729,7.4533391,,
Altenbergstrasse,68,3013,Bern,504009651,46.9506603,7.4530578,1976,
Altenbergstrasse,68a,3013,Bern,504009650,46.9506587,7.4530075,,
Altenbergstrasse,68b,3013,Bern,504009649,46.9506681,7.4529636,1976,
Altenbergstrasse,76,3013,Bern,1239142,46.9506727,7.4527333,,
Altenbergstrasse,78,3013,Bern,1239143,46.9506684,7.4525798,,
Altenbergstrasse,78a,3013,Bern,504013535,46.9507018,7.4524402,1983,
Altenbergstrasse,80,3013,Bern,1239144,46.9506598,7.4522421,,
Altenbergstrasse,82,3013,Bern,1239145,46.9506642,7.4520931,,
Altenbergstrasse,84,3013,Bern,1239146,46.9507263,7.4518739,,
Altenbergstrasse,86,3013,Bern,1239147,46.9507056,7.4516419,,
Altenbergstrasse,88,3013,Bern,1239148,46.9506335,7.4513772,,
Altenbergstrasse,88a,3013,Bern,191666052,46.9506404,7.4515470,,
Altenbergstrasse,90,3013,Bern,1239153,46.9506303,7.4512604,,
Altenbergstrasse,92,3013,Bern,1239154,46.9506271,7.4511423,,
Altenbergstrasse,92a,3013,Bern,504009648,46.9506480,7.4509887,,
Altenbergstrasse,96,3013,Bern,1239155,46.9507844,7.4508730,,
Altenbergstrasse,96a,3013,Bern,504013534,46.9508081,7.4505560,1934,
Altenbergstrasse,96b,3013,Bern,504013533,46.9506295,7.4508521,1900,
Altenbergstrasse,98,3013,Bern,1239156,46.9506674,7.4503283,,
Altenbergstrasse,98a,3013,Bern,504013532,46.9508230,7.4504507,1900,
Altenbergstrasse,98b,3013,Bern,504013531,46.9506787,7.4502946,1981,
Altenbergstrasse,102,3013,Bern,1239157,46.9506613,7.4502638,,
Altenbergstrasse,102a,3013,Bern,504013554,46.9506872,7.4500905,1900,
Altenbergstrasse,104,3013,Bern,1239158,46.9506247,7.4499438,,
Altenbergstrasse,116,3013,Bern,1239159,46.9508666,7.4497312,,
Altenbergstrasse,118,3013,Bern,1239160,46.9508891,7.4494720,,
Altenbergstrasse,120,3013,Bern,1239161,46.9509058,7.4490225,,
Altenbergstrasse,120a,3013,Bern,504013553,46.9509416,7.4493268,1900,
Altenbergstrasse,120b,3013,Bern,504013552,46.9509615,7.4492198,1993,
Altenbergstrasse,122,3013,Bern,504009656,46.9507832,7.4485837,1960,
Altenbergstrasse,124,3013,Bern,190091246,46.9508273,7.4486142,1939,
Altenbergstrasse,126,3013,Bern,1239216,46.9508978,7.4480514,,
Alter Aargauerstalden,2,3006,Bern,1238423,46.9483710,7.4606551,,
Alter Aargauerstalden,2b,3006,Bern,504013527,46.9484223,7.4607866,1985,
Alter Aargauerstalden,4,3006,Bern,1238424,46.9486023,7.4609694,,
Alter Aargauerstalden,4a,3006,Bern,504013523,46.9484678,7.4608218,1985,
Alter Aargauerstalden,4b,3006,Bern,504013522,46.9484897,7.4608387,1985,
Alter Aargauerstalden,5,3006,Bern,1238439,46.9489646,7.4609991,,
Alter Aargauerstalden,9,3006,Bern,1238440,46.9493471,7.4611192,,
Alter Aargauerstalden,9a,3006,Bern,504013521,46.9493809,7.4612298,,2024
Alter Aargauerstalden,11,3006,Bern,1238441,46.9496345,7.4610606,,
Alter Aargauerstalden,11a,3006,Bern,504009647,46.9494489,7.4611831,,
Alter Aargauerstalden,15,3006,Bern,1238442,46.9498736,7.4608634,,
Alter Aargauerstalden,15a,3006,Bern,504013530,46.9500423,7.4608728,1976,
Alter Aargauerstalden,15b,3006,Bern,504013529,46.9497169,7.4610043,,
Alter Aargauerstalden,30,3006,Bern,1238425,46.9505062,7.4614871,,
Alter Aargauerstalden,30b,3006,Bern,504013526,46.9505663,7.4618863,,
Alter Aargauerstalden,30c,3006,Bern,504013525,46.9509197,7.4612592,1989,
Alter Aargauerstalden,31,3006,Bern,504013524,46.9513780,7.4610988,1920,
Alter Aargauerstalden,31b,3006,Bern,2241723,46.9509629,7.4605131,1961,
Alter Aargauerstalden,32,3006,Bern,1238426,46.9512633,7.4614877,,
Alter Aargauerstalden,32a,3006,Bern,504009646,46.9512305,7.4616819,1979,
Amietstrasse,11,3006,Bern,1237611,46.9421367,7.4745170,,
Amietstrasse,12,3006,Bern,1237612,46.9419483,7.4745057,,
Amietstrasse,13,3006,Bern,1237613,46.9421689,7.4746731,,
Amietstrasse,14,3006,Bern,1237614,46.9420162,7.4748447,,
Amietstrasse,15,3006,Bern,190003145,46.9422244,7.4751647,2001,
Amietstrasse,15a,3006,Bern,504009645,46.9422339,7.4753173,,
Amietstrasse,16,3006,Bern,1237615,46.9420782,7.4751684,,
Amietstrasse,16a,3006,Bern,192059211,46.9420668,7.4751368,2006,
Amietstrasse,21,3006,Bern,190774869,46.9421383,7.4756881,2013-06,
Amietstrasse,21a,3006,Bern,504009644,46.9422161,7.4755668,,
Amietstrasse,23,3006,Bern,1237616,46.9418665,7.4756245,,
Amietstrasse,25,3006,Bern,1237617,46.9418483,7.4753485,,
Amietstrasse,27,3006,Bern,1237618,46.9417801,7.4750142,,
Amietstrasse,29,3006,Bern,1237683,46.9417016,7.4746619,,
Amselweg,5,3012,Bern,1232621,46.9535627,7.4252961,,
Amselweg,7,3012,Bern,1232622,46.9535918,7.4252066,,
Amselweg,9,3012,Bern,1232623,46.9536181,7.4251321,,
Amselweg,11,3012,Bern,1232624,46.9536428,7.4250545,,
Amselweg,13,3012,Bern,1232625,46.9536662,7.4249882,,
Amselweg,15,3012,Bern,1232626,46.9536924,7.4249071,,
Amselweg,17,3012,Bern,1232627,46.9537201,7.4248279,,
Amselweg,19,3012,Bern,1232628,46.9537408,7.4247656,,
Amselweg,21,3012,Bern,1232629,46.9537676,7.4246891,,
Amselweg,23,3012,Bern,1232630,46.9537941,7.4246095,,
Amselweg,25,3012,Bern,1232631,46.9538231,7.4245272,,
Amthausgasse,1,3011,Bern,1230561,46.9472235,7.4468110,,
Amthausgasse,1a,3011,Bern,1230566,46.9472703,7.4469673,,
Amthausgasse,2,3011,Bern,1230597,46.9474246,7.4470824,1970,
Amthausgasse,3,3011,Bern,1230562,46.9472564,7.4466007,,
Amthausgasse,4,3011,Bern,2241866,46.9474439,7.4469227,1969,
Amthausgasse,5,3011,Bern,2241867,46.9472495,7.4463848,1900,
Amthausgasse,6,3011,Bern,2241868,46.9473770,7.4466613,1900,
Amthausgasse,7,3011,Bern,2243660,46.9472440,7.4461085,,
Amthausgasse,8,3011,Bern,2244294,46.9473738,7.4465569,1906,
Amthausgasse,10,3011,Bern,1230573,46.9473685,7.4465261,1900,
Amthausgasse,12,3011,Bern,1230574,46.9473665,7.4464554,,
Amthausgasse,14,3011,Bern,2241869,46.9473772,7.4463634,1900,
Amthausgasse,15,3011,Bern,1230563,46.9470918,7.4455254,,
Amthausgasse,18,3011,Bern,1230572,46.9474805,7.4458911,1957,
Amthausgasse,20,3011,Bern,1230601,46.9473989,7.4456785,,
Amthausgasse,21,3011,Bern,1230564,46.9472529,7.4452017,1912,
Amthausgasse,22,3011,Bern,1230591,46.9473719,7.4453761,,
Amthausgasse,28,3011,Bern,1230576,46.9474545,7.4449597,,
Amthausgässchen,2,3011,Bern,2244302,46.9477369,7.4458105,,
Amthausgässchen,3,3011,Bern,2241864,46.9475304,7.4459235,1958,
Amthausgässchen,5,3011,Bern,1230572,46.9474806,7.4458858,1957,
Anemonenweg,16,3027,Bern,1243852,46.9508459,7.3900823,,
Anemonenweg,18,3027,Bern,1243853,46.9509061,7.3900358,,
Anemonenweg,20,3027,Bern,1243854,46.9509679,7.3899915,,
Anemonenweg,22,3027,Bern,1243855,46.9510261,7.3899472,,
Anemonenweg,23,3027,Bern,1243856,46.9506248,7.3902349,,
Anemonenweg,23a,3027,Bern,504013520,46.9506860,7.3902349,1944,
Anemonenweg,24,3027,Bern,1243857,46.9510892,7.3898975,,
Anemonenweg,25,3027,Bern,1243858,46.9505593,7.3902767,,
Anemonenweg,26,3027,Bern,1243859,46.9507112,7.3896822,,
Anemonenweg,27,3027,Bern,1243860,46.9504999,7.3903167,,
Anemonenweg,28,3027,Bern,1243861,46.9507724,7.3896436,,
Anemonenweg,29,3027,Bern,1243862,46.9504404,7.3903567,,
Anemonenweg,30,3027,Bern,1243863,46.9508320,7.3896026,,
Anemonenweg,31,3027,Bern,1243864,46.9503815,7.3903993,,
Anemonenweg,32,3027,Bern,1243865,46.9508942,7.3895624,,
Anemonenweg,33,3027,Bern,1243866,46.9503209,7.3904420,,
Anemonenweg,34,3027,Bern,1243867,46.9509538,7.3895215,,
Anemonenweg,35,3027,Bern,1243868,46.9504812,7.3898138,,
Anemonenweg,35a,3027,Bern,9072084,46.9505440,7.3898201,1944,
Anemonenweg,37,3027,Bern,1243869,46.9504166,7.3898449,,
Anemonenweg,39,3027,Bern,1243870,46.9503546,7.3898760,,
Anemonenweg,41,3027,Bern,1243871,46.9502874,7.3899083,,
Anemonenweg,43,3027,Bern,1243872,46.9502255,7.3899407,,
Ankerstrasse,2,3006,Bern,1237783,46.9438554,7.4661217,,
Ankerstrasse,2a,3006,Bern,504013517,46.9439328,7.4658119,1958,
Ankerstrasse,3,3006,Bern,1237809,46.9444066,7.4665426,,
Ankerstrasse,4,3006,Bern,1237784,46.9438030,7.4662129,,
Ankerstrasse,5,3006,Bern,1237810,46.9442751,7.4663648,,
Ankerstrasse,6,3006,Bern,1237785,46.9437101,7.4663750,,
Ankerstrasse,7,3006,Bern,1237811,46.9441518,7.4661711,,
Ankerstrasse,8,3006,Bern,1237786,46.9436059,7.4665153,,
Ankerstrasse,9,3006,Bern,1237812,46.9438435,7.4666676,,
Ankerstrasse,10,3006,Bern,1237791,46.9435160,7.4666726,,
Ankerstrasse,11,3006,Bern,1237813,46.9439543,7.4668438,,
Ankerstrasse,12,3006,Bern,1237792,46.9433177,7.4668974,,
Ankerstrasse,14,3006,Bern,1237793,46.9432049,7.4667322,,
Ankerstrasse,15,3006,Bern,1237814,46.9440582,7.4669816,,
Ankerstrasse,15a,3006,Bern,504013519,46.9438633,7.4673573,1990,
Ankerstrasse,16,3006,Bern,1237794,46.9430004,7.4665848,,
Ankerstrasse,16a,3006,Bern,504009643,46.9429689,7.4663577,2005,
Ankerstrasse,17,3006,Bern,1237815,46.9441643,7.4671145,,
Ankerstrasse,18,3006,Bern,1237795,46.9429151,7.4667085,,
Ankerstrasse,20,3006,Bern,1237796,46.9428303,7.4668317,,
Ankerstrasse,22,3006,Bern,1237797,46.9435068,7.4673308,,
Ankerstrasse,22a,3006,Bern,504013518,46.9434355,7.4670630,1964,
Ankerstrasse,23,3006,Bern,1237816,46.9437487,7.4674647,,
Ankerstrasse,23a,3006,Bern,504009642,46.9434590,7.4676714,1995,
Ankerstrasse,24,3006,Bern,1237798,46.9434514,7.4674219,,
Ankerstrasse,25,3006,Bern,1237817,46.9438192,7.4675492,,
Ankerstrasse,26,3006,Bern,1237799,46.9433594,7.4675556,,
Ankerstrasse,27,3006,Bern,1237818,46.9439203,7.4676618,,
Ankerstrasse,28,3006,Bern,1237800,46.9432753,7.4676941,,
Ankerstrasse,28a,3006,Bern,504009641,46.9432938,7.4676636,1977,
Ankerstrasse,29,3006,Bern,1237819,46.9434516,7.4679574,,
Ankerstrasse,31,3006,Bern,1237820,46.9435540,7.4680711,,
Ankerstrasse,33,3006,Bern,1237821,46.9436777,7.4682261,,
Anna-Seiler-Allee,18,3010,Bern,1232800,46.9477726,7.4244199,1980-06,
Anna-Seiler-Allee,19,3010,Bern,191792440,46.9474726,7.4240708,2023-07,
Anna-Seiler-Allee,20,3010,Bern,2243093,46.9477752,7.4240627,2007,
Anna-Seiler-Allee,20a,3010,Bern,191978335,46.9472468,7.4234012,,
Anna-Seiler-Allee,20b,3010,Bern,504009291,46.9475555,7.4245312,,
Anna-Seiler-Allee,20c,3010,Bern,504009290,46.9476505,7.4229082,,
Anna-Seiler-Allee,22,3010,Bern,2243093,46.9473904,7.4234459,2007,
Anna-Seiler-Allee,24,3010,Bern,504012560,46.9471804,7.4233359,2011,
Anna-Seiler-Allee,24a,3010,Bern,504009283,46.9470792,7.4233067,,
Anna-Seiler-Allee,26,3010,Bern,504012560,46.9469136,7.4230329,2011,
Anna-Seiler-Allee,29,3010,Bern,2243097,46.9470517,7.4235047,1890,
Anna-Seiler-Allee,31,3010,Bern,2243097,46.9469007,7.4233446,1890,
Anna-Seiler-Allee,33,3010,Bern,2243097,46.9467390,7.4230383,1890,
Anna-von-Krauchthal-Weg,2,3010,Bern,191725298,46.9485139,7.4231005,2018-05,
Anna-von-Krauchthal-Weg,5,3010,Bern,191659169,46.9475155,7.4226399,2017-06,
Anna-von-Krauchthal-Weg,7,3010,Bern,191659169,46.9475288,7.4225017,2017-06,
Ansermetplatz,1,3027,Bern,504009640,46.9477843,7.3776015,,
Ansermetplatz,3p,3027,Bern,192045175,46.9477191,7.3767868,,
Anshelmstrasse,2,3005,Bern,1236265,46.9390896,7.4499255,,
Anshelmstrasse,2a,3005,Bern,504013514,46.9391089,7.4500772,1953,
Anshelmstrasse,4,3005,Bern,1236266,46.9390719,7.4497769,,
Anshelmstrasse,8,3005,Bern,1236267,46.9389624,7.4492832,,
Anshelmstrasse,9,3005,Bern,1236268,46.9391975,7.4486800,,
Anshelmstrasse,10,3005,Bern,1236269,46.9389821,7.4489936,,
Anshelmstrasse,11,3005,Bern,1236270,46.9391835,7.4485128,,
Anshelmstrasse,12,3005,Bern,1236271,46.9389732,7.4488979,,
Anshelmstrasse,14,3005,Bern,1236272,46.9389466,7.4486478,,
Anshelmstrasse,15,3005,Bern,1236273,46.9391830,7.4483379,,
Anshelmstrasse,16,3005,Bern,1236274,46.9389337,7.4485241,,
Anshelmstrasse,17,3005,Bern,1236275,46.9391653,7.4480964,,
Anshelmstrasse,17a,3005,Bern,504013516,46.9392669,7.4480106,1968,
Anshelmstrasse,18,3005,Bern,1236276,46.9388882,7.4480206,,
Anshelmstrasse,18a,3005,Bern,504013515,46.9387269,7.4478844,1921,
Anshelmstrasse,22,3005,Bern,1236277,46.9388527,7.4476867,,
Archivstrasse,1,3005,Bern,1236140,46.9415751,7.4478199,,
Archivstrasse,2,3005,Bern,1236141,46.9418981,7.4477631,,
Archivstrasse,3,3005,Bern,1236142,46.9415595,7.4477557,,
Archivstrasse,6,3005,Bern,1236143,46.9417532,7.4476199,,
Archivstrasse,6a,3005,Bern,1236144,46.9419133,7.4476402,,
Archivstrasse,8,3005,Bern,1236145,46.9416755,7.4473730,,
Archivstrasse,8a,3005,Bern,1236155,46.9418213,7.4471788,,
Archivstrasse,10,3005,Bern,1236146,46.9417382,7.4470707,,
Archivstrasse,10a,3005,Bern,504013513,46.9415231,7.4472610,1991,
Archivstrasse,12,3005,Bern,1236147,46.9414099,7.4472143,,
Archivstrasse,12a,3005,Bern,504013512,46.9414988,7.4471384,1957,
Archivstrasse,14,3005,Bern,2241881,46.9413399,7.4471851,,
Archivstrasse,15,3005,Bern,1236148,46.9413982,7.4475617,,
Archivstrasse,15a,3005,Bern,504013511,46.9411887,7.4474051,1920,
Archivstrasse,16,3005,Bern,1236149,46.9412793,7.4471604,,
Archivstrasse,18,3005,Bern,1236150,46.9412188,7.4471329,,
Archivstrasse,20,3005,Bern,1236151,46.9411519,7.4471041,,
Archivstrasse,20p,3005,Bern,504013510,46.9410706,7.4468961,,2024
Archivstrasse,24,3005,Bern,2241883,46.9403900,7.4467100,,
Archivstrasse,24a,3005,Bern,504009639,46.9407451,7.4468686,,
Armandweg,4,3007,Bern,1235051,46.9385190,7.4294309,,
Armandweg,5,3007,Bern,1235052,46.9383252,7.4296199,,
Armandweg,6,3007,Bern,1235053,46.9384615,7.4293647,,
Armandweg,7,3007,Bern,1235054,46.9382557,7.4295255,,
Armandweg,8,3007,Bern,1235055,46.9383070,7.4293272,,
Armandweg,9,3007,Bern,1235056,46.9381077,7.4294508,,
Armandweg,10,3007,Bern,1235057,46.9381997,7.4291613,,
Armandweg,11,3007,Bern,1235058,46.9379824,7.4294092,,
Armandweg,11a,3007,Bern,504013509,46.9380555,7.4293667,1947,
Armandweg,12,3007,Bern,1235059,46.9381542,7.4289914,,
Armandweg,14,3007,Bern,1235060,46.9381242,7.4290736,,
Armandweg,16,3007,Bern,1235061,46.9381049,7.4291270,,
Asterweg,3,3004,Bern,1230993,46.9702430,7.4444538,,
Asterweg,3a,3004,Bern,504013507,46.9703228,7.4443737,1928,
Asterweg,5,3004,Bern,1230994,46.9702144,7.4441196,,
Asterweg,5a,3004,Bern,504013506,46.9703313,7.4443062,1950,
Asterweg,7,3004,Bern,1230995,46.9704551,7.4441209,,
Asterweg,10,3004,Bern,1231024,46.9704557,7.4446096,,
Asterweg,12,3004,Bern,1231025,46.9705269,7.4444595,,
Asterweg,16,3004,Bern,1231026,46.9708141,7.4445384,,
Asterweg,17,3004,Bern,1231007,46.9711484,7.4443535,,
Asterweg,18,3004,Bern,1231027,46.9710814,7.4447150,,
Asterweg,20,3004,Bern,1231008,46.9712696,7.4448624,,
Asterweg,21,3004,Bern,1231009,46.9715198,7.4445181,,
Asterweg,22,3004,Bern,1231010,46.9714170,7.4449245,,
Asterweg,22a,3004,Bern,504013508,46.9714092,7.4451893,1970,
Asterweg,23,3004,Bern,1231011,46.9715692,7.4442776,,
Asylweg,2,3027,Bern,1243966,46.9476381,7.3815716,1983,
Asylweg,2a,3027,Bern,1244356,46.9473883,7.3816338,,
Asylweg,2b,3027,Bern,1244357,46.9472690,7.3814560,,
Asylweg,2c,3027,Bern,1244358,46.9473907,7.3812826,,
Asylweg,6,3027,Bern,1243967,46.9478359,7.3821185,,
Asylweg,6b,3027,Bern,504013499,46.9480814,7.3821752,1983,
Asylweg,12,3027,Bern,1244002,46.9475490,7.3822830,,
Asylweg,12a,3027,Bern,504013505,46.9475850,7.3820762,1951,
Asylweg,16,3027,Bern,1244003,46.9473348,7.3823740,,
Asylweg,18,3027,Bern,1244004,46.9472696,7.3820540,,
Asylweg,18a,3027,Bern,504013504,46.9470705,7.3820541,1950,
Asylweg,22,3027,Bern,1244005,46.9470591,7.3826225,,
Asylweg,22a,3027,Bern,504013503,46.9470097,7.3824969,2000,
Asylweg,24,3027,Bern,1244006,46.9468118,7.3828264,,
Asylweg,24a,3027,Bern,504013502,46.9468150,7.3826330,1951,
Asylweg,30,3027,Bern,1244007,46.9465768,7.3830858,,
Asylweg,32,3027,Bern,1244008,46.9463987,7.3832796,,
Asylweg,32a,3027,Bern,504013501,46.9463598,7.3831247,1918,
Asylweg,32b,3027,Bern,504013500,46.9464659,7.3831985,1961,
Attinghausenstrasse,1,3014,Bern,1240037,46.9612741,7.4581414,,
Attinghausenstrasse,3,3014,Bern,1240038,46.9612467,7.4579486,,
Attinghausenstrasse,5,3014,Bern,1240039,46.9612192,7.4577557,,
Attinghausenstrasse,7,3014,Bern,1240040,46.9611916,7.4575628,,
Attinghausenstrasse,9,3014,Bern,1240041,46.9611640,7.4573700,,
Attinghausenstrasse,11,3014,Bern,1240042,46.9611363,7.4571772,,
Attinghausenstrasse,13,3014,Bern,1240043,46.9611087,7.4569843,,
Attinghausenstrasse,15,3014,Bern,1240044,46.9610811,7.4567914,,
Attinghausenstrasse,17,3014,Bern,1240045,46.9610533,7.4565965,,
Attinghausenstrasse,19,3014,Bern,1239944,46.9609711,7.4561634,,
Attinghausenstrasse,20,3014,Bern,1239945,46.9612289,7.4560749,,
Attinghausenstrasse,20a,3014,Bern,504013498,46.9613009,7.4561877,1951,
Attinghausenstrasse,21,3014,Bern,1239946,46.9609404,7.4559488,,
Attinghausenstrasse,22,3014,Bern,1239947,46.9611020,7.4558636,,
Attinghausenstrasse,23,3014,Bern,1239948,46.9609100,7.4557353,,
Attinghausenstrasse,24,3014,Bern,1239949,46.9610693,7.4556345,,
Attinghausenstrasse,25,3014,Bern,1239950,46.9608795,7.4555216,,
Attinghausenstrasse,26,3014,Bern,1239951,46.9610366,7.4554054,,
Attinghausenstrasse,27,3014,Bern,1239952,46.9608488,7.4553081,,
Attinghausenstrasse,28,3014,Bern,1239953,46.9610028,7.4551673,,
Attinghausenstrasse,29,3014,Bern,1239954,46.9608183,7.4550945,,
Attinghausenstrasse,30,3014,Bern,1239956,46.9610279,7.4547864,,
Attinghausenstrasse,31,3014,Bern,1239955,46.9607879,7.4548799,,
